NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Presidente da Bolívia declara persona non grata ao ordenar a expulsão mais um diplomata dos Estados Unidos	diplomata dos estados	0	n prp n	Política e conflitos
Presidente da Câmara dos Deputados do Brasil diz que não acredita na existência do mensalão	presidente da câmara	0	n prp n	Política e conflitos
Presidente da Câmara dos deputados do Brasil envolvido com cobrança de "mensalinho"	presidente da câmara	0	n prp n	Política e conflitos
Presidente da Câmara dos Deputados do Brasil não acredita no mensalão e defende penas mais brandas	presidente da câmara	0	n prp n	Política e conflitos
Presidente da Câmara dos Deputados do Brasil renunciou	presidente da câmara	0	n prp n	Política e conflitos
Presidente da Câmara dos Deputados recomenda sigilo durante investigação dos Sanguessugas	presidente da câmara	0	n prp n	Política e conflitos
Presidente da Câmara dos Deputados recomenda sigilo durante investigação dos Sanguessugas	sigilo durante investigação	0	n prp n	Política e conflitos
Presidente da Câmara dos Deputados, Michel Temer, diz que crise do Senado não vai atingir a Câmara	crise do senado	-2	n prp n	Política e conflitos
Presidente da Câmara dos Deputados, Michel Temer, diz que crise do Senado não vai atingir a Câmara	presidente da câmara	0	n prp n	Política e conflitos
Presidente da Câmara não encaminha leitura de pedido de impeachment de Lula	leitura de pedido	0	n prp n	Política e conflitos
Presidente da Colômbia, Álvaro Uribe, contraiu o vírus da gripe A (H1N1)	vírus da gripe	-1	n prp n	Saúde
Presidente da Costa Rica diz que Uribe trouxe esperanças ao povo	esperanças ao povo	1	n prp n	Política e conflitos
Presidente da CPI lê carta de apoio ao governo Lula	carta de apoio	1	n prp n	Política e conflitos
Presidente da França, Nicolas Sarkozy, recebe alta do hospital militar	alta do hospital	1	n prp n	Saúde
Presidente da Grécia fará último esforço para formar governo de coalizão	governo de coalizão	1	n prp n	Economia e negócios
Presidente da GTech Brasil faz denúncias contra ex-assessores de ministros de Lula	denúncias contra ex-assessores	-1	n prp n	Política e conflitos
Presidente da Guiné morre e militares suspendem constituição do país	constituição do país	1	n prp n	Política e conflitos
Presidente da Guiné-Bissau, Malam Bacai Sanhá, morre aos 64 anos no hospital de Paris, na França	anos no hospital	0	n prp n	Saúde
Presidente da ONU exige cumprimento do cessar-fogo	cumprimento do cessar-fogo	2	n prp n	Política e conflitos
Presidente da Venezuela muda de opinião e ataca o novo presidente dos Estados Unidos	presidente dos estados	0	n prp n	Política e conflitos
Presidente da Venezuela volta anunciar a onda de nacionalização	onda de nacionalização	0	n prp n	Economia e negócios
Presidente de Madagascar diz que não vai entregar o cargo a militares	cargo a militares	0	n prp n	Política e conflitos
Presidente de Portugal participa de eventos dos 200 anos da chegada da família real ao Brasil	anos da chegada	0	n prp n	Política e conflitos
Presidente decreta estado de calamidade no sistema de saúde da Guatemala	calamidade no sistema	-2	n prp n	Saúde
Presidente deposto de Honduras chega ao Brasil pedindo reação contra governo golpista	reação contra governo	-1	n prp n	Política e conflitos
Presidente do Cremerj defende descriminalização do aborto	descriminalização do aborto	1	n prp n	Saúde
Presidente do Equador acusa religiosos e a mídia no país de por a democracia em perigo	democracia em perigo	-2	n prp n	Política e conflitos
Presidente do Equador acusa religiosos e a mídia no país de por a democracia em perigo	mídia no país	0	n prp n	Política e conflitos
Presidente do Irão declara que Israel deveria ser varrida da face da Terra	face da terra	0	n prp n	Política e conflitos
Presidente do Paraguai passa bem após última sessão de quimioterapia e deixa hospital	sessão de quimioterapia	0	n prp n	Política e conflitos
Presidente do Partido dos Trabalhadores nega envolvimento em escândalo dos Correios	envolvimento em escândalo	-2	n prp n	Política e conflitos
Presidente do Senado, Garibaldi Alves, anuncia que vai desistir o apoio ao candidato José Sarney na eleição no Senado	apoio ao candidato	1	n prp n	Política e conflitos
Presidente do Senado, Garibaldi Alves, anuncia que vai desistir o apoio ao candidato José Sarney na eleição no Senado	eleição no senado	0	n prp n	Política e conflitos
Presidente do Senado, Garibaldi Alves, anuncia que vai desistir o apoio ao candidato José Sarney na eleição no Senado	presidente do senado	0	n prp n	Política e conflitos
Presidente do STF suspende julgamento do pedido de extradição de Cesare Battisti	julgamento do pedido	0	n prp n	Política e conflitos
Presidente do STF, o ministro Gilmar Mendes, aceita o pedido de habeas-corpus ao empresário Marcos Valério	pedido de habeas-corpus	1	n prp n	Economia e negócios
Presidente do STJ manobra para evitar que PMDB tenha candidato a Presidente da República	candidato a presidente	0	n prp n	Política e conflitos
Presidente dos Estados Unidos perde cooperação com a China "para planejar o século XXI"	presidente dos estados	0	n prp n	Economia e negócios
Presidente dos EUA quer ajuda de mil milhão de dólares para combater malária na África	ajuda de mil	1	n prp n	Política e conflitos
Presidente dos EUA quer ajuda de mil milhão de dólares para combater malária na África	milhão de dólares	0	n prp n	Política e conflitos
Presidente lamenta morte de integrante da guarda presidencial	morte de integrante	-3	n prp n	Política e conflitos
Presidente Levy Mwanawasa da Zâmbia morre aos 59 anos de acidente vascular cerebral	anos de acidente	-2	n prp n	Política e conflitos
Presidente Lula chama insana, mentirosa e irresponsável à propaganda do PPS sobre as mudanças nas cadernetas de poupança	mudanças nas cadernetas	0	n prp n	Política e conflitos
Presidente Lula critica arcebispo por excomunhão de médicos e diz que a medicina está mais correta que a Igreja no caso da menina estuprada	arcebispo por excomunhão	-1	n prp n	Política e conflitos
Presidente Lula critica arcebispo por excomunhão de médicos e diz que a medicina está mais correta que a Igreja no caso da menina estuprada	caso da menina	-1	n prp n	Saúde
Presidente Lula defende integração de países ao Mercosul	integração de países	1	n prp n	Economia e negócios
Presidente Lula garante que Brasil não quer integrar cartel do petróleo	cartel do petróleo	0	n prp n	Política e conflitos
Presidente Lula não vê "crime" no gasto de passagens com parentes	passagens com parentes	0	n prp n	Economia e negócios
Presidente Lula pretende estipular diárias no governo para "acabar com a sacanagem"	diárias no governo	0	n prp n	Política e conflitos
Presidente Lula reclama com o papa da política de imigração européia	papa da política	0	n prp n	Política e conflitos
Presidente palestino propõe governo de coalizão com o Hamas	governo de coalizão	1	n prp n	Política e conflitos
Presidentes do Brasil e Paraguai assinam novo acordo da Usina Hidrelétrica de Itaipu	acordo da usina	1	n prp n	Economia e negócios
Presidentes dos países do Mercosul se reúnem em Montevidéu	presidentes dos países	0	n prp n	Política e conflitos
Preso um dos líderes da al-Qaeda no Paquistão	líderes da al-qaeda	-1	n prp n	Política e conflitos
Pressão da Igreja assegura criminalização do aborto em Conferência de Saúde	criminalização do aborto	-2	n prp n	Política e conflitos
Prevenção de doenças pode salvar 16 milhões de vidas por ano, mostra OMS	milhões de vidas	0	n prp n	Saúde
Prevenção de doenças pode salvar 16 milhões de vidas por ano, mostra OMS	prevenção de doenças	2	n prp n	Saúde
Previdência tem maior arrecadação desde 1995, mas fecha mês com déficit de R$ 2,73 bilhões	mês com déficit	0	n prp n	Economia e negócios
Previsão de chuva hoje em 16 estados do Brasil	previsão de chuva	-1	n prp n	Saúde
Previsão de queda da economia neste ano é mantida em 0,50%	previsão de queda	-1	n prp n	Política e conflitos
Primeiras mortes do rompimento de barragem no norte do Piauí	barragem no norte	0	n prp n	Saúde
Primeiras mortes do rompimento de barragem no norte do Piauí	mortes do rompimento	-3	n prp n	Saúde
Primeiro lote de vacina contra gripe suína é produzido	lote de vacina	1	n prp n	Saúde
Primeiro-ministro da Espanha busca na América Latina apoio contra expropriação argentina	apoio contra expropriação	1	n prp n	Economia e negócios
Primeiro-ministro do Lesoto foge para África do Sul após ameaças do Golpe de Estado e ser morto	ameaças do golpe	-2	n prp n	Política e conflitos
Primeiro-ministro do Paquistão escapa ileso de atentado	ileso de atentado	2	n prp n	Política e conflitos
Prisão de chefe paramilitar na Colômbia causa controvérsia	prisão de chefe	-1	n prp n	Política e conflitos
Prisões e censura na China por causa do papa	causa do papa	0	n prp n	Política e conflitos
Procon divulga marcas de leite reprovadas	marcas de leite	0	n prp n	Saúde
Procurador alega que quadrilha foi montada para manter Partido dos Trabalhadores no poder	partido dos trabalhadores	0	n prp n	Política e conflitos
Procurador do Ministério Público do Brasil disse que a Caixa Econômica Federal acumulou prejuízos de R$ 433 milhões com a multinacional Gtech	prejuízos de r$	-2	n prp n	Política e conflitos
Procurador do Ministério Público do Brasil disse que a Caixa Econômica Federal acumulou prejuízos de R$ 433 milhões com a multinacional Gtech	procurador do ministério	0	n prp n	Política e conflitos
Prodi renuncia o cargo de Premier após perder votos de confiança	votos de confiança	2	n prp n	Política e conflitos
Prodi, líder da centro-esquerda italiano, é apontado como novo primeiro-ministro da Itália	líder da centro-esquerda	0	n prp n	Política e conflitos
Produção agrícola brasileira deve atingir mais de 139 milhões de toneladas, estima IBGE	milhões de toneladas	0	n prp n	Economia e negócios
Produção de petróleo e gás natural da Petrobras registra queda em fevereiro	produção de petróleo	0	n prp n	Economia e negócios
Produção de petróleo e gás natural da Petrobras registra queda em fevereiro	queda em fevereiro	0	n prp n	Economia e negócios
Professores do Paraná começam a receber treinamento sobre prevenção da Gripe Suína A H1N1	treinamento sobre prevenção	1	n prp n	Saúde
Programa das Nações Unidas apresenta novo relatório sobre aids no mundo	relatório sobre aids	0	n prp n	Saúde
Projeção de analistas para 2011 é de mais inflação e alta de juros	alta de juros	-1	n prp n	Economia e negócios
Projeção de analistas para 2011 é de mais inflação e alta de juros	projeção de analistas	0	n prp n	Economia e negócios
Projeção para crescimento da economia em 2009 volta a cair	projeção para crescimento	1	n prp n	Economia e negócios
Projeto Cidadão Digital deve facilitar as assinaturas nas iniciativas populares	assinaturas nas iniciativas	0	n prp n	Política e conflitos
Projeto de Lei garante tratamento a brasileiro que tencionar deixar homossexualismo	projeto de lei	0	n prp n	Política e conflitos
Projeto de Lei garante tratamento a brasileiro que tencionar deixar homossexualismo	tratamento a brasileiro	1	n prp n	Política e conflitos
Projeto de Lei proíbe a cobrança do ponto extra de TV por assinatura	cobrança do ponto	0	n prp n	Política e conflitos
Projeto de Lei proíbe a cobrança do ponto extra de TV por assinatura	projeto de lei	0	n prp n	Política e conflitos
Projeto de Lei proíbe a cobrança do ponto extra de TV por assinatura	tv por assinatura	0	n prp n	Política e conflitos
Projeto de reforma política é retrocesso e prejudica democracia, diz presidente do TSE	projeto de reforma	0	n prp n	Política e conflitos
Projetos de sustentabilidade da MRJT são avaliados em concurso	projetos de sustentabilidade	1	n prp n	Saúde
Promotor dá 24 horas para Santa Casa enviar relatório sobre mortes de recém-nascidos	horas para santa	0	n prp n	Saúde
Promotor dá 24 horas para Santa Casa enviar relatório sobre mortes de recém-nascidos	relatório sobre mortes	0	n prp n	Saúde
Promotoria colombiana conclui que denúncia sobre complô contra Chávez é falsa	denúncia sobre complô	-1	n prp n	Política e conflitos
Propaganda da União Europeia é retirada do ar por acusação de xenofobia e racismo	ar por acusação	-1	n prp n	Política e conflitos
Propaganda da União Europeia é retirada do ar por acusação de xenofobia e racismo	propaganda da união	0	n prp n	Política e conflitos
Propagandas do canal Telesur causam polêmica	propagandas do canal	0	n prp n	Política e conflitos
Proposta de divisão do Pará é rejeitada por 66,6% dos eleitores	proposta de divisão	0	n prp n	Política e conflitos
Proposta de zoneamento da cana-de-açúcar reduzirá resistência ao etanol brasileiro no exterior, avalia Minc	proposta de zoneamento	0	n prp n	Economia e negócios
Proposta de zoneamento da cana-de-açúcar reduzirá resistência ao etanol brasileiro no exterior, avalia Minc	resistência ao etanol	-1	n prp n	Política e conflitos
Protestos de estudantes em Caracas deixa um morto e vários feridos	protestos de estudantes	-1	n prp n	Política e conflitos
Protógenes Queiroz investigou ilegalmente a vida de autoridades, diz "Veja"	vida de autoridades	0	n prp n	Política e conflitos
Protógenes Queiroz nega que a Polícia Federal ter investigado Dilma Rousseff e o filho do presidente Lula	filho do presidente	0	n prp n	Economia e negócios
PSD propõe alteração da lei de bases do Ambiente	alteração da lei	0	n prp n	Política e conflitos
PT se mobiliza e acusa partidos de oposição do Brasil	partidos de oposição	0	n prp n	Política e conflitos
Publicações com direitos das pessoas com deficiência são lançadas em Brasília	pessoas com deficiência	-1	n prp n	Saúde
Publicações com direitos das pessoas com deficiência são lançadas em Brasília	publicações com direitos	1	n prp n	Saúde
Publicada reclassificação do canabidiol como substância de controle especial	reclassificação do canabidiol	0	n prp n	Saúde
Publicada reclassificação do canabidiol como substância de controle especial	substância de controle	0	n prp n	Saúde
Publicado decreto que regulamenta a Lei de Acesso à Informação no Brasil	lei de acesso	0	n prp n	Política e conflitos
Publicitária promove ação nas redes sociais para aquisição de bebedouros para Hospital Municipal São Luiz Gonzaga	ação nas redes	0	n prp n	Saúde
Publicitária promove ação nas redes sociais para aquisição de bebedouros para Hospital Municipal São Luiz Gonzaga	aquisição de bebedouros	0	n prp n	Saúde
Qualquer cidadão brasileiro pode denunciar o Presidente da República do Brasil	presidente da república	0	n prp n	Política e conflitos
Quase 70% das mortes em maio de 2006 ainda sem solução em São Paulo	mortes em maio	-3	n prp n	Política e conflitos
Quase metade das cidades maranhenses está em situação de emergência	metade das cidades	0	n prp n	Saúde
Quatro mortos no México em ataque por homens armados à ambulância	ataque por homens	-2	n prp n	Política e conflitos
Queda na audiência faz CBS cancelar programa 60 minutes	queda na audiência	-1	n prp n	Política e conflitos
Queda provoca fratura no pulso do Papa Bento XVI	fratura no pulso	-2	n prp n	Saúde
Rajoy é proclamado candidato da oposição da Espanha	candidato da oposição	0	n prp n	Política e conflitos
Ramos-Horta deve ficar mais uma semana no hospital	semana no hospital	0	n prp n	Política e conflitos
Reajuste de militares atrasa e Brigadeiro anuncia para breve "notícia boa" sobre salário dos militares	reajuste de militares	0	n prp n	Política e conflitos
Reajuste de militares atrasa e Brigadeiro anuncia para breve "notícia boa" sobre salário dos militares	salário dos militares	0	n prp n	Política e conflitos
Reconstrução de cidades do Piauí custará R$ 600 milhões	reconstrução de cidades	0	n prp n	Saúde
Recuperação de rodovias do Maranhão deve custar R$ 20 milhões	recuperação de rodovias	1	n prp n	Saúde
Recuperação econômica reduz emissão de cheques sem fundo no Brasil	emissão de cheques	0	n prp n	Economia e negócios
RedeTV! paga parte dos salários atrasados de 2011	parte dos salários	0	n prp n	Economia e negócios
RedeTV! volta a atrasar salários no final de 2011 e início de 2012	salários no final	0	n prp n	Economia e negócios
Reeleito, Rafael Correa enfrenta desafios da crise econômica no Equador	desafios da crise	-1	n prp n	Política e conflitos
Referendo sobre a autonomia de Santa Cruz de la Sierra acontece hoje na Bolívia	autonomia de santa	0	n prp n	Política e conflitos
Reforma do Conselho de Segurança das Nações Unidas pode ter Brasil como candidato a membro permanente	candidato a membro	0	n prp n	Política e conflitos
Reforma política e segurança pública são as prioridades para 2006 afirma Presidente da Câmara dos Deputados do Brasil	presidente da câmara	0	n prp n	Política e conflitos
Região Sul do Brasil confirma mais 38 mortes por gripe A	mortes por gripe	-3	n prp n	Saúde
Rei de Espanha manda Chávez calar a boca em encontro	boca em encontro	-1	n prp n	Política e conflitos
Reino Unido e EUA em alerta por causa de ameaça de atentado terrorista	alerta por causa	-1	n prp n	Política e conflitos
Reino Unido e EUA em alerta por causa de ameaça de atentado terrorista	ameaça de atentado	-2	n prp n	Política e conflitos
Relator da Comissão do Orçamento diz ser "extremamente difícil" dar aumentos a aposentados no Brasil	aumentos a aposentados	-2	n prp n	Política e conflitos
Relator da CPI dos Bingos diz que pedirá indiciamento de advogado	indiciamento de advogado	-1	n prp n	Política e conflitos
Relator do Conselho de Ética na Câmara dos Deputados diz que vai absolver Edmar Moreira e está se lixando para opinião pública	ética na câmara	1	n prp n	Política e conflitos
Relator recomenda cassação de deputado Pedro Corrêa por envolvimento com o mensalão	cassação de deputado	-1	n prp n	Política e conflitos
Relatório diz que autoridade das Nações Unidas recebeu 150 mil dólares de suborno	dólares de suborno	-2	n prp n	Política e conflitos
Relatório do Pentágono mostra crescimento do número de mísseis chineses	crescimento do número	0	n prp n	Política e conflitos
Relatório final da CPI dos Grampos indicia Daniel Dantas, mas não inclui Protógenes Queiroz e Paulo Lacerda, sob protestos da Opportunity e políticos	final da cpi	0	n prp n	Política e conflitos
Relatório final da CPI dos Grampos sobre Operação Satiagraha não pede indiciamentos	final da cpi	0	n prp n	Política e conflitos
Relatório final da CPMI diz que não tem provas de que Lula se omitiu, mas que ele poderia ter tomado ciência dos factos	ciência dos factos	1	n prp n	Política e conflitos
Renan Calheiros diz que PMDB vai representar contra Arthur Virgílio no Conselho de Ética na próxima semana, em resposta das representações contra Sarney	resposta das representações	0	n prp n	Política e conflitos
Renan Calheiros reage a ataques de líder do PSDB e diz que caso do parlamentar é de "psiquiatria"	ataques de líder	-2	n prp n	Política e conflitos
Renúncia de integrantes da cúpula do Partido dos Trabalhadores não confirmada	cúpula do partido	0	n prp n	Política e conflitos
Renúncia de integrantes da cúpula do Partido dos Trabalhadores não confirmada	renúncia de integrantes	-1	n prp n	Política e conflitos
Repórteres romenos pedem a libertação de reféns no Iraque	libertação de reféns	2	n prp n	Política e conflitos
Repórteres Sem Fronteiras criticam reação do Partido dos Trabalhadores contra a mídia no Brasil	reação do partido	0	n prp n	Política e conflitos
Repórteres sem Fronteiras divulga classificação mundial de liberdade de imprensa	liberdade de imprensa	2	n prp n	Política e conflitos
Repórteres Sem Fronteiras faz balanço de 2005	repórteres sem fronteiras	0	n prp n	Política e conflitos
Representante da OEA deixa Honduras sem solução para crise política	solução para crise	1	n prp n	Economia e negócios
Representantes de Zelaya dão por encerrado diálogo com aliados de Roberto Micheletti	diálogo com aliados	2	n prp n	Política e conflitos
Representantes do governo golpista e do governo deposto retomam as negociações em Honduras	representantes do governo	0	n prp n	Política e conflitos
Repressão aumenta risco de problemas de saúde	risco de problemas	-1	n prp n	Saúde
Resolução do Ministério da Saúde estabelecerá normas de estímulo ao parto normal	normas de estímulo	0	n prp n	Saúde
Resolução do Ministério da Saúde estabelecerá normas de estímulo ao parto normal	resolução do ministério	0	n prp n	Saúde
Restaurado o fornecimento de gás russo à Europa	fornecimento de gás	1	n prp n	Economia e negócios
Resultado da Eleição para a Câmara dos Deputados	resultado da eleição	0	n prp n	Política e conflitos
Resultado de consulta popular sobre divisão do Sudão deve ser homologado até 15 de fevereiro	resultado de consulta	0	n prp n	Política e conflitos
Resultado do segundo turno das Eleições Brasileiras 2006	turno das eleições	0	n prp n	Política e conflitos
Reunião da ONU em Cancun aprova limite de aquecimento e criação de Fundo Verde	limite de aquecimento	1	n prp n	Política e conflitos
Reunião inédita na Casa Branca: Obama busca a experiência dos antecessores	experiência dos antecessores	1	n prp n	Política e conflitos
Reuters remove mais de 900 fotos de fotógrafo que usou Photoshop para retocar imagens da guerra	fotos de fotógrafo	0	n prp n	Política e conflitos
Reuters remove mais de 900 fotos de fotógrafo que usou Photoshop para retocar imagens da guerra	imagens da guerra	0	n prp n	Política e conflitos
Revisão do PIB chinês torna o país a terceira maior economia do mundo	economia do mundo	0	n prp n	Economia e negócios
Revista descreve situação de maus-tratos em menores combatentes das FARC	situação de maus-tratos	-2	n prp n	Política e conflitos
Rio de Janeiro confirma mais sete mortes por gripe suína	mortes por gripe	-3	n prp n	Saúde
Rio Grande do Sul confirma terceira morte por gripe suína no Brasil	morte por gripe	-3	n prp n	Saúde
Rio tem diminuição na procura por vacina contra o vírus HPV	diminuição na procura	-1	n prp n	Saúde
Roberto Jefferson diz ter provas das denúncias que governo brasileiro comprou votos de deputados	provas das denúncias	-1	n prp n	Política e conflitos
Roberto Jefferson diz ter provas das denúncias que governo brasileiro comprou votos de deputados	votos de deputados	0	n prp n	Política e conflitos
Roberto Jefferson faz novas revelações sobre corrupção no Brasil	revelações sobre corrupção	-1	n prp n	Política e conflitos
Roberto Jefferson insinua ligação entre suposta corrupção no governo Lula com assassinato de prefeito	assassinato de prefeito	-1	n prp n	Política e conflitos
Roberto Jefferson insinua ligação entre suposta corrupção no governo Lula com assassinato de prefeito	corrupção no governo	-2	n prp n	Política e conflitos
Rodada Doha deve ser principal tema de encontro entre Lula e Bush no Japão	tema de encontro	0	n prp n	Economia e negócios
Rumsfeld chama Irão de "patrocinador do terrorismo"	patrocinador do terrorismo	-2	n prp n	Política e conflitos
Rússia corta o fornecimento de gás à Ucrânia	fornecimento de gás	1	n prp n	Economia e negócios
Rússia faz remessa de combustível nuclear para o Irã	remessa de combustível	0	n prp n	Política e conflitos
Rússia ordena suspensão dos ataques à Geórgia	suspensão dos ataques	2	n prp n	Política e conflitos
Rússia promete retomar o envio de gás à UE	envio de gás	0	n prp n	Economia e negócios
Rússia segue a Geórgia e assina o plano de paz	plano de paz	2	n prp n	Política e conflitos
Rússia suspende importação de carnes de Goiás	importação de carnes	0	n prp n	Economia e negócios
Saddam transferiu armas de destruição em massa para a Síria, declara general iraquiano	armas de destruição	-2	n prp n	Política e conflitos
Sai a indenização para mulher que teve seu útero retirado por engano no ES	engano no es	-1	n prp n	Saúde
Sai a indenização para mulher que teve seu útero retirado por engano no ES	indenização para mulher	1	n prp n	Saúde
Saída de sem-terra de fazenda no Mato Grosso do Sul causa preocupação	saída de sem-terra	0	n prp n	Política e conflitos
Salários de jornalistas chineses dependem de pontos dados pelo Partido	salários de jornalistas	0	n prp n	Política e conflitos
Saneamento recebe investimentos crescentes, mas maioria da população não tem esgoto tratado	maioria da população	0	n prp n	Economia e negócios
Santa Casa de são Paulo inaugura Instituto de Pesquisas para incentivar projetos	instituto de pesquisas	0	n prp n	Saúde
São 20 casos de gripe A confirmados no Brasil	casos de gripe	-2	n prp n	Saúde
São identificados os corpos do piloto e de comissários do voo 447	comissários do voo	0	n prp n	Saúde
São identificados os corpos do piloto e de comissários do voo 447	corpos do piloto	-3	n prp n	Saúde
São Luís, capital do Maranhão, sofre com racionamento de água, após o rompimento dos canos	capital do maranhão	0	n prp n	Economia e negócios
São Luís, capital do Maranhão, sofre com racionamento de água, após o rompimento dos canos	rompimento dos canos	-1	n prp n	Saúde
São Paulo tem primeiro caso de febre amarela	caso de febre	-2	n prp n	Saúde
Sarkozy defende fiscalização de instituições financeiras e parceria com o Brasil na reunião do G20	fiscalização de instituições	1	n prp n	Economia e negócios
Sarkozy sofre derrotas em eleições municipais	derrotas em eleições	-2	n prp n	Política e conflitos
Sarney anula 663 atos secretos e determina devolução de dinheiro	devolução de dinheiro	1	n prp n	Política e conflitos
Sarney é o novo presidente do Senado	presidente do senado	0	n prp n	Política e conflitos
Sarney qualifica de "distorção de má-fé" acusá-lo por ação contra jornal O Estado de S. Paulo	acusá-lo por ação	-1	n prp n	Política e conflitos
Sarney qualifica de "distorção de má-fé" acusá-lo por ação contra jornal O Estado de S. Paulo	distorção de má-fé	-1	n prp n-adj	Política e conflitos
Sarney recebe relatório preliminar sobre cancelamento de atos secretos	cancelamento de atos	-1	n prp n	Economia e negócios
Sarney vai cortar 500 cargos no Senado do Brasil	cargos no senado	0	n prp n	Política e conflitos
Saúde destina R$ 30 milhões para reestruturação de hospitais universitários	milhões para reestruturação	1	n prp n	Saúde
SBU intensifica campanha de conscientização dos homens sobre câncer de próstata	campanha de conscientização	2	n prp n	Saúde
Secretaria de Saúde confirma mais cinco mortes por gripe suína em São Paulo	mortes por gripe	-3	n prp n	Saúde
Secretaria de Saúde confirma mais quatro mortes por gripe suína em São Paulo	mortes por gripe	-3	n prp n	Saúde
Secretaria pretende vacinar 2,9 milhões de crianças contra a poliomielite em São Paulo	milhões de crianças	0	n prp n	Saúde
Secretário do Partido dos Trabalhadores se afasta do cargo	secretário do partido	0	n prp n	Política e conflitos
Secretário do PTB disse que em Portugal Valério se reuniu com Horta para discutir ajuda a partidos	ajuda a partidos	1	n prp n	Política e conflitos
Secretário-geral das Nações Unidas pede fim do conflito	fim do conflito	2	n prp n	Política e conflitos
Segunda etapa da vacinação contra gripe suína começa segunda-feira	etapa da vacinação	1	n prp n	Saúde
Segundo autópsia FARC executaram deputados com rifles AK-47 pelas costas	deputados com rifles	-1	n prp n	Política e conflitos
Segundo Egito, Israel e Hamas fecham acordo de cessar-fogo em Gaza	acordo de cessar-fogo	2	n prp n	Política e conflitos
Segundo IBGE emprego cresceu 2,2% no Brasil em relação a ano passado	relação a ano	0	n prp n	Economia e negócios
Segundo JN o dossiê tinha endereço do Planalto	endereço do planalto	0	n prp n	Política e conflitos
Segundo OMS, mundo tem 2.500 casos da gripe suína e 46 mortes	casos da gripe	-2	n prp n	Saúde
Segundo Presidente de CPI número de deputados brasileiros suspeitos de envolvimento com máfia das ambulâncias pode chegar a 45	máfia das ambulâncias	-2	n prp n	Política e conflitos
Segundo Presidente de CPI número de deputados brasileiros suspeitos de envolvimento com máfia das ambulâncias pode chegar a 45	número de deputados	0	n prp n	Política e conflitos
Segundo Presidente de CPI número de deputados brasileiros suspeitos de envolvimento com máfia das ambulâncias pode chegar a 45	suspeitos de envolvimento	-2	n prp n	Política e conflitos
Sem-terra invadem fazenda de narcotraficante Abadia no RS	fazenda de narcotraficante	-2	n prp n	Política e conflitos
Sem-teto acorrentam mais um manifestante em frente ao apartamento de Lula	manifestante em frente	0	n prp n	Economia e negócios
Senado argentino aprova direito de pacientes terminais rejeitarem tratamento	direito de pacientes	1	n prp n	Saúde
Senado argentino veta projeto de impostos sobre grãos com voto do vice-presidente	grãos com voto	0	n prp n	Economia e negócios
Senado argentino veta projeto de impostos sobre grãos com voto do vice-presidente	projeto de impostos	-1	n prp n	Política e conflitos
Senado brasileiro aprova voto de censura contra Chávez	voto de censura	-1	n prp n	Política e conflitos
Senado deve votar em abril volta da obrigatoriedade de diploma para jornalistas	diploma para jornalistas	0	n prp n	Política e conflitos
Senado deve votar em abril volta da obrigatoriedade de diploma para jornalistas	volta da obrigatoriedade	-1	n prp n	Política e conflitos
Senado do Brasil reduz de 181 para 20 o número de diretores após as denúncias	número de diretores	0	n prp n	Economia e negócios
Senado dos Estados Unidos aprova pacote de US$ 700 bilhões para socorrer economia	pacote de us$	1	n prp n	Política e conflitos
Senado dos Estados Unidos aprova pacote de US$ 700 bilhões para socorrer economia	senado dos estados	0	n prp n	Economia e negócios
Senado dos Estados Unidos deve votar hoje pacote de ajuda aos bancos	pacote de ajuda	2	n prp n	Política e conflitos
Senado dos Estados Unidos deve votar hoje pacote de ajuda aos bancos	senado dos estados	0	n prp n	Economia e negócios
Senado dos EUA acusa políticos russos de participação no escândalo ONU-Saddam	participação no escândalo	0	n prp n	Política e conflitos
Senado dos EUA rechaça retirada de tropas do Iraque	retirada de tropas	0	n prp n	Política e conflitos
Senador Aloizio Mercadante anuncia que vai deixar o cargo do líder do PT no Senado após os senadores arquivar as 11 investigações contra Sarney	cargo do líder	0	n prp n	Política e conflitos
Senador americano alega que Saddam tinha programa para armas de destruição em massa	destruição em massa	-2	n prp n	Política e conflitos
Senador americano alega que Saddam tinha programa para armas de destruição em massa	programa para armas	-1	n prp n	Política e conflitos
Senador brasileiro acusado de mensalinho anuncia desfiliação de partido	desfiliação de partido	-1	n prp n	Política e conflitos
Senador brasileiro chama campanha contra desarmamento de "propaganda enganosa"	campanha contra desarmamento	2	n prp n	Política e conflitos
Senador critica Ibama por negar licença ambiental para obra de rodovia na Amazônia	obra de rodovia	1	n prp n	Economia e negócios
Senador Eduardo Suplicy defende sua posição favorável à CPI dos Correios no Brasil	cpi dos correios	0	n prp n	Política e conflitos
Senador Jefferson Péres defende aliança entre partidos e parlamentarismo para "salvar Brasil do limbo"	aliança entre partidos	1	n prp n	Política e conflitos
Senador João Ribeiro, de Tocantins, vira réu no Supremo Tribunal Federal em ação sobre trabalho escravo no Pará	ação sobre trabalho	-1	n prp n	Saúde
Senador pede explicações sobre uso de verbas para evitar prorrogação da CPI dos Correios	explicações sobre uso	1	n prp n	Política e conflitos
Senador pede explicações sobre uso de verbas para evitar prorrogação da CPI dos Correios	prorrogação da cpi	0	n prp n	Política e conflitos
Senadora colombiana diz que Farc devem libertar reféns no domingo	reféns no domingo	-2	n prp n	Política e conflitos
