news source	News Category	News Healine
pt.wikinews.org	Política e conflitos	Radovan Karadzic é preso na Sérvia, acusado de genocídio na Bósnia
pt.wikinews.org	Política e conflitos	Rajoy é proclamado candidato da oposição da Espanha
pt.wikinews.org	Política e conflitos	Ramos-Horta agradece apoio, em sua primeira entrevista pós-atentado
pt.wikinews.org	Política e conflitos	Ramos-Horta deve ficar mais uma semana no hospital
pt.wikinews.org	Política e conflitos	Ramos-Horta deve retornar à Díli
pt.wikinews.org	Política e conflitos	Ramos-Horta diz que pensa em renunciar
pt.wikinews.org	Política e conflitos	Ramos-Horta é transferido de hospital
pt.wikinews.org	Política e conflitos	Ramos-Horta receberá alta nesta quarta-feira
pt.wikinews.org	Política e conflitos	Ramos-Horta volta ao Timor Leste após atentado
pt.wikinews.org	Política e conflitos	Rasmussen é reeleito na Dinamarca
pt.wikinews.org	Política e conflitos	Raúl Castro promete manter socialismo em Cuba
pt.wikinews.org	Política e conflitos	Raúl Castro reuniu-se com Eduardo dos Santos
pt.wikinews.org	Política e conflitos	Raul Domingos recandidata-se à Presidência de Moçambique
pt.wikinews.org	Política e conflitos	Reajuste de militares atrasa e Brigadeiro anuncia para breve "notícia boa" sobre salário dos militares
pt.wikinews.org	Política e conflitos	Realizadas eleições parlamentares na Botsuana
pt.wikinews.org	Política e conflitos	Rebeldes curdos matam em emboscada 16 soldados turcos
pt.wikinews.org	Política e conflitos	Rebeldes do Timor Leste se rendem
pt.wikinews.org	Política e conflitos	Rebeldes tuaregues dominam Timbuktu, cidade histórica de Mali
pt.wikinews.org	Política e conflitos	Rebelião militar em Bangladesh mata e fere mais de 100
pt.wikinews.org	Política e conflitos	Recomeça julgamento no STF sobre demarcação da Raposa Serra do Sol
pt.wikinews.org	Política e conflitos	Recursos Federais da Petrobras não chegaram à Fundação José Sarney, diz jornal
pt.wikinews.org	Política e conflitos	Rede Globo exibe um vídeo-manifesto atribuído ao PCC
pt.wikinews.org	Política e conflitos	Reeleito, Rafael Correa enfrenta desafios da crise econômica no Equador
pt.wikinews.org	Política e conflitos	Reféns das Farc são resgatados na selva colombiana com ajuda do Exército Brasileiro
pt.wikinews.org	Política e conflitos	Referendo sobre a autonomia de Santa Cruz de la Sierra acontece hoje na Bolívia
pt.wikinews.org	Política e conflitos	Reforma do Conselho de Segurança das Nações Unidas pode ter Brasil como candidato a membro permanente
pt.wikinews.org	Política e conflitos	Reforma política e segurança pública são as prioridades para 2006 afirma Presidente da Câmara dos Deputados do Brasil
pt.wikinews.org	Política e conflitos	Regresso "ao 24 de Abril". Acusa Jerónimo.
pt.wikinews.org	Política e conflitos	Rei da Espanha manda Chávez calar a boca
pt.wikinews.org	Política e conflitos	Rei de Espanha manda Chávez calar a boca em encontro
pt.wikinews.org	Política e conflitos	Rei deposto do Nepal abandona palácio
pt.wikinews.org	Política e conflitos	Reino Unido e EUA em alerta por causa de ameaça de atentado terrorista
pt.wikinews.org	Política e conflitos	Reino Unido enviará 500 soldados ao Afeganistão
pt.wikinews.org	Política e conflitos	Reino Unido prende três homens acusados de envio ilegal de lixo para o Brasil
pt.wikinews.org	Política e conflitos	Reitor da UnB descarta a renúncia
pt.wikinews.org	Política e conflitos	Relator contra Edmar Moreira do Castelo que mandou a opinião pública se lixar diz que não vai sair do Conselho de Ética e volta a atacar a imprensa e os que defendem o afastamento
pt.wikinews.org	Política e conflitos	Relator da Comissão do Orçamento diz ser "extremamente difícil" dar aumentos a aposentados no Brasil
pt.wikinews.org	Política e conflitos	Relator da CPI alerta para "acordão"
pt.wikinews.org	Política e conflitos	Relator da CPI dos Bingos diz que pedirá indiciamento de advogado
pt.wikinews.org	Política e conflitos	Relator da CPI dos Correios diz que não foi pressionado
pt.wikinews.org	Política e conflitos	Relator da CPI dos Correios viaja hoje para os EUA
pt.wikinews.org	Política e conflitos	Relator da CPI informa que 10 milhões foram desviados do Banco do Brasil para o PT
pt.wikinews.org	Política e conflitos	Relator da ONU pede suspensão "total" dos biocombustíveis
pt.wikinews.org	Política e conflitos	Relator diz que vai incluir nome de Lula no relatório final da CPI
pt.wikinews.org	Política e conflitos	Relator do Conselho de Ética na Câmara dos Deputados diz que vai absolver Edmar Moreira e está “se lixando para opinião pública”
pt.wikinews.org	Política e conflitos	Relator do Conselho de Ética pede cassação de José Dirceu
pt.wikinews.org	Política e conflitos	Relator do Conselho de Ética pede cassação de Roberto Jefferson
pt.wikinews.org	Política e conflitos	Relator é pressionado para não citar Lula
pt.wikinews.org	Política e conflitos	Relator recomenda cassação de deputado Pedro Corrêa por envolvimento com o mensalão
pt.wikinews.org	Política e conflitos	Relatores recomendam cassação de dois deputados brasileiros envolvidos em corrupção
pt.wikinews.org	Política e conflitos	Relatório conclui que secretário-geral das Nações Unidas falhou com programa
pt.wikinews.org	Política e conflitos	Relatório da CPI aponta para existência do Mensalão
pt.wikinews.org	Política e conflitos	Relatório diz que autoridade das Nações Unidas recebeu 150 mil dólares de suborno
pt.wikinews.org	Política e conflitos	Relatório diz que Senado teve 663 atos secretos não publicados em 15 anos
pt.wikinews.org	Política e conflitos	Relatório do Pentágono mostra crescimento do número de mísseis chineses
pt.wikinews.org	Política e conflitos	Relatório final da CPI dos Grampos indicia Daniel Dantas, mas não inclui Protógenes Queiroz e Paulo Lacerda, sob protestos da Opportunity e políticos
pt.wikinews.org	Política e conflitos	Relatório final da CPI dos Grampos sobre Operação Satiagraha não pede indiciamentos
pt.wikinews.org	Política e conflitos	Relatório final da CPMI diz que não tem provas de que Lula se omitiu, mas que ele poderia ter tomado ciência dos factos
pt.wikinews.org	Política e conflitos	Renan Calheiros diz que PMDB vai representar contra Arthur Virgílio no Conselho de Ética na próxima semana, em resposta das representações contra Sarney
pt.wikinews.org	Política e conflitos	Renan Calheiros é absolvido no Senado
pt.wikinews.org	Política e conflitos	Renan Calheiros reage a ataques de líder do PSDB e diz que caso do parlamentar é de "psiquiatria"
pt.wikinews.org	Política e conflitos	Renan Calheiros renuncia e é absolvido
pt.wikinews.org	Política e conflitos	Renan chama Jereissati de "coronel" e é rotulado de "cangaceiro"
pt.wikinews.org	Política e conflitos	Renováveis podem reduzir 90% das emissões de CO2
pt.wikinews.org	Política e conflitos	Renúncia de integrantes da cúpula do Partido dos Trabalhadores não confirmada
pt.wikinews.org	Política e conflitos	Repórteres romenos pedem a libertação de reféns no Iraque
pt.wikinews.org	Política e conflitos	Repórteres Sem Fronteiras criticam reação do Partido dos Trabalhadores contra a mídia no Brasil
pt.wikinews.org	Política e conflitos	Repórteres sem Fronteiras divulga classificação mundial de liberdade de imprensa
pt.wikinews.org	Política e conflitos	Repórteres Sem Fronteiras faz balanço de 2005
pt.wikinews.org	Política e conflitos	Representante da OEA deixa Honduras sem solução para crise política
pt.wikinews.org	Política e conflitos	Representantes de Zelaya dão por encerrado diálogo com aliados de Roberto Micheletti
pt.wikinews.org	Política e conflitos	Representantes do governo golpista e do governo deposto retomam as negociações em Honduras
pt.wikinews.org	Política e conflitos	Representantes espanhóis condenam atentado terrorista
pt.wikinews.org	Política e conflitos	Residentes de Gaza invadem o Egito
pt.wikinews.org	Política e conflitos	Resultado da Eleição para a Câmara dos Deputados
pt.wikinews.org	Política e conflitos	Resultado de consulta popular sobre divisão do Sudão deve ser homologado até 15 de fevereiro
pt.wikinews.org	Política e conflitos	Resultado do segundo turno das Eleições Brasileiras 2006
pt.wikinews.org	Política e conflitos	Resultados extra-oficiais do referendo confirmam mandato de Evo Morales
pt.wikinews.org	Política e conflitos	Reunião da ONU em Cancun aprova limite de aquecimento e criação de Fundo Verde
pt.wikinews.org	Política e conflitos	Reunião inédita na Casa Branca: Obama busca a experiência dos antecessores
pt.wikinews.org	Política e conflitos	Reuters dispensa fotógrafo libanês
pt.wikinews.org	Política e conflitos	Reuters remove mais de 900 fotos de fotógrafo que usou Photoshop para retocar imagens da guerra
pt.wikinews.org	Política e conflitos	Reuters:Lula pode visitar Fidel Castro em Novembro
pt.wikinews.org	Política e conflitos	Revisão de novo Código Florestal permite desmatamento para Copa
pt.wikinews.org	Política e conflitos	Revista "The Economist" chama o Senado do Brasil de "Casa dos Horrores"
pt.wikinews.org	Política e conflitos	Revista descreve situação de maus-tratos em menores combatentes das FARC
pt.wikinews.org	Política e conflitos	Revista Época diz que Roberto Jefferson usou sorveteiro para ocultar bens pessoais
pt.wikinews.org	Política e conflitos	Revista Newsweek desculpa-se por notícia não comprovada sobre suposto insulto americano ao Alcorão
pt.wikinews.org	Política e conflitos	Revista Veja diz que na Prefeitura de São Paulo também havia mensalão
pt.wikinews.org	Política e conflitos	Ricardo Martinelli é eleito Presidente do Panamá
pt.wikinews.org	Política e conflitos	Rio de Janeiro sediará as Olimpíadas de 2016
pt.wikinews.org	Política e conflitos	Rio de Janeiro: Garis em greve protestam em frente à prefeitura
pt.wikinews.org	Política e conflitos	Rio terá "zeladores" nas ruas para identificar problemas
pt.wikinews.org	Política e conflitos	Roberto Jefferson ataca O Globo, o relator, Lula, o governo e o PT em seu último discurso como deputado
pt.wikinews.org	Política e conflitos	Roberto Jefferson depõe para parlamentares brasileiros
pt.wikinews.org	Política e conflitos	Roberto Jefferson diz ter provas das denúncias que governo brasileiro comprou votos de deputados
pt.wikinews.org	Política e conflitos	Roberto Jefferson é sabatinado por jornalistas da Rede Bandeirantes
pt.wikinews.org	Política e conflitos	Roberto Jefferson entra na Justiça para reaver mandato
pt.wikinews.org	Política e conflitos	Roberto Jefferson faz mais denúncias para a Folha de São Paulo
pt.wikinews.org	Política e conflitos	Roberto Jefferson faz novas revelações sobre corrupção no Brasil
pt.wikinews.org	Política e conflitos	Roberto Jefferson insinua ligação entre suposta corrupção no governo Lula com assassinato de prefeito
pt.wikinews.org	Política e conflitos	Roberto Jefferson não tem cerca de 50 conversas comprometedoras gravadas, segundo deputado do PTB
pt.wikinews.org	Política e conflitos	Roberto Jefferson pede que Lula deponha em processo do mensalão
pt.wikinews.org	Política e conflitos	Roberto Jefferson tem cerca de 50 conversas comprometedoras gravadas, segundo líder do PTB
pt.wikinews.org	Política e conflitos	Rodada Doha deve ser principal tema de encontro entre Lula e Bush no Japão
pt.wikinews.org	Política e conflitos	Romeu Tuma, Efraim Moraes e Agaciel Maia serão ouvidos pela Polícia do Senado
pt.wikinews.org	Política e conflitos	Romney desiste da disputa pela vaga republicana
pt.wikinews.org	Política e conflitos	Roseana Sarney deve deixar hoje a UTI do Albert Einstein
pt.wikinews.org	Política e conflitos	Rumsfeld chama Irão de "patrocinador do terrorismo"
pt.wikinews.org	Política e conflitos	Rumsfeld fala sobre populismo e corrupção na América Latina
pt.wikinews.org	Política e conflitos	Rússia faz remessa de combustível nuclear para o Irã
pt.wikinews.org	Política e conflitos	Rússia ordena suspensão dos ataques à Geórgia
pt.wikinews.org	Política e conflitos	Rússia se rearma em resposta à expansão da OTAN, diz Medvedev
pt.wikinews.org	Política e conflitos	Rússia segue a Geórgia e assina o plano de paz
pt.wikinews.org	Política e conflitos	Rússia: Opositor Boris Nemtsov é assassinado em Moscou
pt.wikinews.org	Política e conflitos	Russo-Guineense é “O Obama de Volgograd”
pt.wikinews.org	Política e conflitos	S&P baixa rating de Portugal e França
pt.wikinews.org	Política e conflitos	Saddam Hussein é levado ao hospital
pt.wikinews.org	Política e conflitos	Saddam Hussein está morto
pt.wikinews.org	Política e conflitos	Saddam transferiu armas de destruição em massa para a Síria, declara general iraquiano
pt.wikinews.org	Política e conflitos	Saída de sem-terra de fazenda no Mato Grosso do Sul causa preocupação
pt.wikinews.org	Política e conflitos	Salários de jornalistas chineses dependem de pontos dados pelo Partido
pt.wikinews.org	Política e conflitos	Saneamento recebe investimentos crescentes, mas maioria da população não tem esgoto tratado
pt.wikinews.org	Política e conflitos	Sanhá tomará posse como presidente de Guiné-Bissau em 8 de Setembro
pt.wikinews.org	Política e conflitos	São Tomé e Príncipe e Portugal assinaram a Paridade Cambial
pt.wikinews.org	Política e conflitos	São Tomé e Príncipe: Suspensa venda de toneladas de leite e manteiga estragados
pt.wikinews.org	Política e conflitos	São Tomé: Três dias de Luto Nacional por Omar Bongo
pt.wikinews.org	Política e conflitos	Sarkozy assina acordos para aprofundar parceria estratégica Brasil-França
pt.wikinews.org	Política e conflitos	Sarkozy defende Brasil no Conselho de Segurança da ONU
pt.wikinews.org	Política e conflitos	Sarkozy defende fiscalização de instituições financeiras e parceria com o Brasil na reunião do G20
pt.wikinews.org	Política e conflitos	Sarkozy sofre derrotas em eleições municipais
pt.wikinews.org	Política e conflitos	Sarney anula 663 atos secretos e determina devolução de dinheiro
pt.wikinews.org	Política e conflitos	Sarney atribui crise a sua luta política e à vontade de enfraquecer o presidente Lula
pt.wikinews.org	Política e conflitos	Sarney é o novo presidente do Senado
pt.wikinews.org	Política e conflitos	Sarney espera que Lula cumpra decisão do STF e faça extradição de Cesare Battisti
pt.wikinews.org	Política e conflitos	Sarney qualifica de "distorção de má-fé" acusá-lo por ação contra jornal O Estado de S. Paulo
pt.wikinews.org	Política e conflitos	Sarney rebate nova denúncia e compara Estadão a tablóides sensacionalistas ingleses
pt.wikinews.org	Política e conflitos	Sarney recebe relatório preliminar sobre cancelamento de atos secretos
pt.wikinews.org	Política e conflitos	Sarney sente-se mal durante cerimônia
pt.wikinews.org	Política e conflitos	Sarney vai cortar 500 cargos no Senado do Brasil
pt.wikinews.org	Política e conflitos	Saúde da Dilma Rousseff é estável e deixa Hospital Sírio Libanês em São Paulo
pt.wikinews.org	Política e conflitos	Secretária de Estado dos EUA Condoleezza Rice visita a América Latina
pt.wikinews.org	Política e conflitos	Secretária de Estado dos EUA Condoleezza Rice visita a Colômbia
pt.wikinews.org	Política e conflitos	Secretária de Estado dos EUA Condoleezza Rice visita El Salvador
pt.wikinews.org	Política e conflitos	Secretária de Estado dos EUA Condoleezza Rice visita o Brasil
pt.wikinews.org	Política e conflitos	Secretária de Estado dos EUA Condoleezza Rice visita o Chile
pt.wikinews.org	Política e conflitos	Secretária de publicitário citado por Jefferson fala para revista sobre quem pagava o mensalão, mas depois volta atrás
pt.wikinews.org	Política e conflitos	Secretária de publicitário citado por Jefferson perde seus advogados
pt.wikinews.org	Política e conflitos	Secretária de publicitário diz que foi obrigada a mentir para polícia porque foi ameaçada
pt.wikinews.org	Política e conflitos	Secretário da OEA chama de "absurdo" isolar Cuba e Venezuela
pt.wikinews.org	Política e conflitos	Secretário da ONU para as alterações climáticas apresenta demissão
pt.wikinews.org	Política e conflitos	Secretário diz que portugueses na Venezuela "estão intranquilos"
pt.wikinews.org	Política e conflitos	Secretário do Partido dos Trabalhadores se afasta do cargo
pt.wikinews.org	Política e conflitos	Secretário do PTB disse que em Portugal Valério se reuniu com Horta para discutir ajuda a partidos
pt.wikinews.org	Política e conflitos	Secretário-geral da ONU pede a líderes mundiais que evitem fracasso em Copenhague
pt.wikinews.org	Política e conflitos	Secretário-Geral das Nações Unidas adverte sobre mudança climática
pt.wikinews.org	Política e conflitos	Secretário-geral das Nações Unidas pede fim do conflito
pt.wikinews.org	Política e conflitos	Secretários do PT afirmam que mensalão nunca existiu
pt.wikinews.org	Política e conflitos	Segredos sobre a independência de Angola revelados em livro
pt.wikinews.org	Política e conflitos	Segundo autópsia FARC executaram deputados com rifles AK-47 pelas costas
pt.wikinews.org	Política e conflitos	Segundo CNN, Obama está perto da indicação Democrata
pt.wikinews.org	Política e conflitos	Segundo Egito, Israel e Hamas fecham acordo de cessar-fogo em Gaza
pt.wikinews.org	Política e conflitos	Segundo IBOPE, Lula somente perde para Serra no segundo turno
pt.wikinews.org	Política e conflitos	Segundo JN o dossiê tinha endereço do Planalto
pt.wikinews.org	Política e conflitos	Segundo Le Monde, pesquisas indicam vitória do SIM para nova constituição da Europa
pt.wikinews.org	Política e conflitos	Segundo Lula, ajuda do Foro de São Paulo foi fundamental para Chávez
pt.wikinews.org	Política e conflitos	Segundo polícia da Colômbia existem nexos entre FARC e Paramilitares
pt.wikinews.org	Política e conflitos	Segundo Presidente de CPI número de deputados brasileiros suspeitos de envolvimento com máfia das ambulâncias pode chegar a 45
pt.wikinews.org	Política e conflitos	Segundo Venezuela EUA querem controlar narcotráfico
pt.wikinews.org	Política e conflitos	Segundo voo da FAB trará mais brasileiros do Suriname
pt.wikinews.org	Política e conflitos	Segurança é reforçada nas ruas de Honduras para conter manifestações
pt.wikinews.org	Política e conflitos	Seis policiais morrem em ataque das FARC na Colômbia
pt.wikinews.org	Política e conflitos	Sem acordo no Timor, Ramos-Horta decide não renunciar por cargo na ONU
pt.wikinews.org	Política e conflitos	Sem Marina a Amazônia corre risco segundo The Independent
pt.wikinews.org	Política e conflitos	Sem Terra do Brasil fazem reféns
pt.wikinews.org	Política e conflitos	Sem-Terra do Brasil invadem Ministério da Fazenda
pt.wikinews.org	Política e conflitos	Sem-Terra do MLST atacam o Congresso Nacional Brasileiro
pt.wikinews.org	Política e conflitos	Sem-terra fazem 28 reféns no Mato Grosso do Sul
pt.wikinews.org	Política e conflitos	Sem-terra invadem fazenda de narcotraficante Abadia no RS
pt.wikinews.org	Política e conflitos	Sem-teto acorrentam mais um manifestante em frente ao apartamento de Lula
pt.wikinews.org	Política e conflitos	Senado americano aprova nomeação de Robert Gates para cargo de Secretário da Defesa
pt.wikinews.org	Política e conflitos	Senado aprova MP que trata da regularização fundiária na Amazônia
pt.wikinews.org	Política e conflitos	Senado argentino veta projeto de impostos sobre grãos com voto do vice-presidente
pt.wikinews.org	Política e conflitos	Senado brasileiro aprova adesão da Venezuela ao Mercosul
pt.wikinews.org	Política e conflitos	Senado brasileiro aprova ingresso da Venezuela no Mercosul
pt.wikinews.org	Política e conflitos	Senado brasileiro aprova voto de censura contra Chávez
pt.wikinews.org	Política e conflitos	Senado brasileiro continuou a discutir sobre a corrupção durante o governo Lula, nesta terça-feira
pt.wikinews.org	Política e conflitos	Senado brasileiro demitirá 200 servidores contratados por atos secretos
pt.wikinews.org	Política e conflitos	Senado brasileiro faz 180 anos este mês
pt.wikinews.org	Política e conflitos	Senado da Colômbia quer investigar presidentes estrangeiros que apóiam as FARC
pt.wikinews.org	Política e conflitos	Senado deve votar em abril volta da obrigatoriedade de diploma para jornalistas
pt.wikinews.org	Política e conflitos	Senado do Brasil aumenta a pena de até 30 anos para o sequestro-relâmpago
pt.wikinews.org	Política e conflitos	Senado do Brasil inaugura Portal da Transparência
pt.wikinews.org	Política e conflitos	Senado do Brasil reduz de 181 para 20 o número de diretores após as denúncias
pt.wikinews.org	Política e conflitos	Senado dos Estados Unidos aprova pacote de US$ 700 bilhões para socorrer economia
pt.wikinews.org	Política e conflitos	Senado dos Estados Unidos deve votar hoje pacote de ajuda aos bancos
pt.wikinews.org	Política e conflitos	Senado dos EUA acusa políticos do Reino Unido e da França de aceitar propinas de Saddam Hussein
pt.wikinews.org	Política e conflitos	Senado dos EUA acusa políticos russos de participação no escândalo ONU-Saddam
pt.wikinews.org	Política e conflitos	Senado dos EUA rechaça retirada de tropas do Iraque
pt.wikinews.org	Política e conflitos	Senado Federal aprova novo Código de Processo Penal brasileiro
pt.wikinews.org	Política e conflitos	Senador Aloizio Mercadante anuncia que vai deixar o cargo do líder do PT no Senado após os senadores arquivar as 11 investigações contra Sarney
pt.wikinews.org	Política e conflitos	Senador americano alega que Saddam tinha programa para armas de destruição em massa
pt.wikinews.org	Política e conflitos	Senador Antonio Carlos Magalhães diz que “reeleição de Lula já era”
pt.wikinews.org	Política e conflitos	Senador Arthur Virgílio afirma que Lula sabia de esquema de corrupção
pt.wikinews.org	Política e conflitos	Senador Arthur Virgílio diz que "Lula ou é idiota ou corrupto"
pt.wikinews.org	Política e conflitos	Senador Artur Virgilio disse que não deseja impeachment de Lula
pt.wikinews.org	Política e conflitos	Senador Artur Virgilio solicita que ministros de Lula e que Presidente do PT José Genoino expliquem denúncias de Jefferson
pt.wikinews.org	Política e conflitos	Senador assume a presidência da YPFB
pt.wikinews.org	Política e conflitos	Senador brasileiro acusado de mensalinho anuncia desfiliação de partido
pt.wikinews.org	Política e conflitos	Senador brasileiro chama campanha contra desarmamento de "propaganda enganosa"
pt.wikinews.org	Política e conflitos	Senador critica Ibama por negar licença ambiental para obra de rodovia na Amazônia
pt.wikinews.org	Política e conflitos	Senador critica política externa do governo Lula
pt.wikinews.org	Política e conflitos	Senador Demóstenes faz duro discurso e cita Fernando Collor de Mello
pt.wikinews.org	Política e conflitos	Senador Eduardo Suplicy defende sua posição favorável à CPI dos Correios no Brasil
pt.wikinews.org	Política e conflitos	Senador Jefferson Péres culpa Lula pela crise
pt.wikinews.org	Política e conflitos	Senador Jefferson Péres defende aliança entre partidos e parlamentarismo para "salvar Brasil do limbo"
pt.wikinews.org	Política e conflitos	Senador Jefferson Péres morre em Manaus
pt.wikinews.org	Política e conflitos	Senador Jonas Pinheiro morre aos 67 anos
pt.wikinews.org	Política e conflitos	Senador Luis Otávio (PMDB) disse que pronunciamento de Lula foi claro e tranqüilo
pt.wikinews.org	Política e conflitos	Senador Mão Santa deixa o PMDB, que pode perder também Valter Pereira
pt.wikinews.org	Política e conflitos	Senador Mercadante diz que nenhum governo combateu tanto a corrupção quanto o governo Lula
pt.wikinews.org	Política e conflitos	Senador pede explicações sobre uso de verbas para evitar prorrogação da CPI dos Correios
pt.wikinews.org	Política e conflitos	Senador Pedro Simon analisa a crise política no Brasil
pt.wikinews.org	Política e conflitos	Senador Pedro Simon faz um apelo para que Lula fale à Nação
pt.wikinews.org	Política e conflitos	Senadora colombiana diz que Farc devem libertar reféns no domingo
pt.wikinews.org	Política e conflitos	Senadora do PSOL disse que tesoureiro do PT agiu com autorização de Lula
pt.wikinews.org	Política e conflitos	Senadora do PT acusa imprensa brasileira de atitude escandalosa
pt.wikinews.org	Política e conflitos	Senadora Heloísa Helena pede para que população proteste contra parlamentares que desejam impedir CPI dos Correios
pt.wikinews.org	Política e conflitos	Senadora Ideli Salvatti assume liderança do governo no Congresso
pt.wikinews.org	Política e conflitos	Senadora Marina Silva anuncia saída do PT e vai ao PV
pt.wikinews.org	Política e conflitos	Senadora Piedad Córdoba confirma ter recebido dinheiro da PDVSA
pt.wikinews.org	Política e conflitos	Senadora Piedad Córdoba diz que foi detida em Nova Iorque
pt.wikinews.org	Política e conflitos	Senadores apresentam voto de censura a Lula
pt.wikinews.org	Política e conflitos	Senadores decidem na quarta-feira se deve haver plebiscito no Brasil sobre redução da maioridade penal, aborto e união de homossexuais
pt.wikinews.org	Política e conflitos	Senadores reagem a três novas denúncias contra Sarney
pt.wikinews.org	Política e conflitos	Separatistas não conseguem impedir ônibus de cruzar a Cachemira
pt.wikinews.org	Política e conflitos	Seqüestradores libertam jornalistas da FOX News
pt.wikinews.org	Política e conflitos	Seqüestro de 150 xiitas no Iraque pode ser notícia falsa
pt.wikinews.org	Política e conflitos	Sérgio Gomes da Silva declara ser inocente em assassinato de prefeito
pt.wikinews.org	Política e conflitos	Sérgio Moraes promete ir ao STF para se manter na relatoria do caso Moreira
pt.wikinews.org	Política e conflitos	Serra lidera pesquisas para a sucessão presidencial brasileira de 2010
pt.wikinews.org	Política e conflitos	Serra rebate críticas de Mantega sobre regime tributário
pt.wikinews.org	Política e conflitos	Serra vence a disputa eleitoral em São Paulo, segundo Datafolha
pt.wikinews.org	Política e conflitos	Serviço de Imigração de Angola impede entrada ilegal no país
pt.wikinews.org	Política e conflitos	Serviço de informações das FARC tem filial para o Brasil
pt.wikinews.org	Política e conflitos	Serviço de Inteligência britânico identifica o assassino do jornalista estadounidense na Síria
pt.wikinews.org	Política e conflitos	Sete dias depois, continua conflito entre Hizbollah e Israel
pt.wikinews.org	Política e conflitos	Sete militares tombam mortos em ataque das FARC
pt.wikinews.org	Política e conflitos	Sétima Megamarcha em Oaxaca
pt.wikinews.org	Política e conflitos	Setorial do PT pede punição para deputado do partido por ofensas a GLBT
pt.wikinews.org	Política e conflitos	Sexta Megamarcha em Oaxaca
pt.wikinews.org	Política e conflitos	Sharon volta à sala de cirurgia
pt.wikinews.org	Política e conflitos	Shimon Peres elogia liderança brasileira na América Latina e firma acordos nas áreas jurídica e cinematográfica
pt.wikinews.org	Política e conflitos	Silva Pereira defende que é a pior altura para «entregar PR à direita»
pt.wikinews.org	Política e conflitos	Sílvio Berlusconi julgado a 6 de Abril por ter tido relações sexuais com menores e por abuso de poder
pt.wikinews.org	Política e conflitos	Sindicato denuncia situação precária de policiais federais em Roraima
pt.wikinews.org	Política e conflitos	Síria: 70 militares abatidos ao tentarem desertar
pt.wikinews.org	Política e conflitos	Síria: Estado Islâmico a um passo da conquista de Kobane
pt.wikinews.org	Política e conflitos	Site do Movimento dos Sem-Terra recomenda as FARC
pt.wikinews.org	Política e conflitos	Snowden nega relacionamento com governo russo
pt.wikinews.org	Política e conflitos	Sobe para 92 número de mortos em ataques na Noruega
pt.wikinews.org	Política e conflitos	Socialistas vencem as Legislativas de Portugal, mas não ficam com maioria absoluta
pt.wikinews.org	Política e conflitos	Sócio da MSI morre e polícia inicia investigação
pt.wikinews.org	Política e conflitos	Sócio de Marcos Valério disse que não sabia de nada
pt.wikinews.org	Política e conflitos	Sócrates disse que trabalha para que referendo sobre a Constituição Européia aconteça em Outubro, em Portugal
pt.wikinews.org	Política e conflitos	Soldado australiano é morto no Afeganistão
pt.wikinews.org	Política e conflitos	Soldados americanos presos acusados de vender armas para a AUC na Colômbia
pt.wikinews.org	Política e conflitos	Soldados das Nações Unidas são feridos por morteiro do Hizbollah
pt.wikinews.org	Política e conflitos	Solução para a crise do Senado não passa pela saída de Sarney da presidência, diz Jucá
pt.wikinews.org	Política e conflitos	Sondagem Correio da Manhã para eleição em Portugal - 18 de Janeiro
pt.wikinews.org	Política e conflitos	Sondagem Correio da Manhã para eleição em Portugal - 19 de Janeiro
pt.wikinews.org	Política e conflitos	Sondagem Correio da Manhã para eleição em Portugal - 20 de Janeiro
pt.wikinews.org	Política e conflitos	Sondagem TSF/DN para eleição em Portugal
pt.wikinews.org	Política e conflitos	Sondagem TSF/DN para eleição em Portugal - 18 de Janeiro
pt.wikinews.org	Política e conflitos	Sondagem TSF/DN para eleição em Portugal - 19 de Janeiro
pt.wikinews.org	Política e conflitos	Sondagem TSF/DN para eleição em Portugal - 20 de Janeiro
pt.wikinews.org	Política e conflitos	Spitzer renuncia ao cargo, após escândalo sexual
pt.wikinews.org	Política e conflitos	STF anula dez depoimentos de 10 acusados no “Escândalo do Mensalão”; Marcos Valério quer acordo com a Justiça, diz Procuradoria da República
pt.wikinews.org	Política e conflitos	STF arquiva investigação contra Tião Viana sobre sessão que votou cassação de Renan em 2007
pt.wikinews.org	Política e conflitos	STF arquiva processo contra ex-ministro Palocci quando era prefeito de Ribeirão Preto (SP)
pt.wikinews.org	Política e conflitos	STF autoriza extradição de alemão acusado de tráfico internacional de drogas
pt.wikinews.org	Política e conflitos	STF condena oito réus do mensalão por lavagem de dinheiro
pt.wikinews.org	Política e conflitos	STF dá o prazo de 272 dias para o fim dos depoimentos de 641 pessoas
pt.wikinews.org	Política e conflitos	STF decide que Ficha Limpa valerá apenas a partir de 2012
pt.wikinews.org	Política e conflitos	STF desmembra inquérito referente às denúncias do mensalão mineiro
pt.wikinews.org	Política e conflitos	STF deve dar veredicto hoje sobre Lei da Ficha Limpa
pt.wikinews.org	Política e conflitos	STF julga hoje o ex-ministro e atual deputado federal Antonio Palocci, acusado de ter ordenado violar sigilo do caseiro Francenildo da Costa
pt.wikinews.org	Política e conflitos	STF nega liminar pedida pelo governo italiano contra refúgio a Cesare Battisti
pt.wikinews.org	Política e conflitos	STF pede sigilo sobre documentos contra parlamentares brasileiros
pt.wikinews.org	Política e conflitos	STF proíbe PF de indiciar autoridades
pt.wikinews.org	Política e conflitos	STF recebe pedido do DEM para suspender cotas para negros na UnB
